ca
38.365
42.74425
34.92925
36.78225
33.7645
32.8855
31.39175
28.59625
27.8485
24.89975
23.08425
30.098
35.0875
29.595
21.64875
20.079
25.51775
31.028
28.056
32.01275
51.98675
50.517
54.3085
55.34725
75.92125
51.16925
44.29725
37.016
48.8635
49.3925
39.6495
39.88375
35.34225
28.6645
23.76275
26.596
23.72875
27.6555
33.21725
34.783
32.25875
27.332
25.18275
27.20825
32.9585
38.7945
40.77875
43.851
56.73375
58.89125
49.7845
64.24
70.331
77.30225
62.796
47.69775
79.97725
56.85625
53.976
40.75825
45.8065
45.09825
47.2655
42.9025
43.39325
48.82375
52.78
52.84625
53.86075
46.853
33.44325
20.5535
9.85125
3.23875
5.797
3.394
4.38675
8.08925
15.22425
21.2855
31.818
30.53275
27.30475
28.3475
34.889
33.127
31.104
18.54625
8.561
26.7555
39.5685
48.84425
50.30125
46.39125
31.3775
23.65675
21.98125
16.88475
13.80975
4.2145
3.25575
12.94925
24.39675
37.585
24.50975
21.4335
21.61025
29.72
29.6175
21.2935
23.4125
24.80425
24.325
27.9175
23.6735
13.842
5.83375
12.95025
32.39475
33.89
31.5975
27.722
25.778
27.58275
27.98475
19.3905
25.793
26.3405
25.38875
23.71975
38.22925
40.609
48.6865
62.55225
66.4735
67.87775
70.805
67.778
70.311
65.98825
57.96
56.05275
51.05075
45.8375
39.84075
43.89325
37.43875
40.298
43.81275
46.93125
40.42975
43.4695
56.91125
73.86575
73.97525
72.3245
64.4395
64.80525
68.33925
69.066
62.9325
51.071
60.0105
49.9945
37.4705
26.52825
28.76975
38.443
37.58
26.5485
4.473
27.57575
34.583
29.52225
22.71175
22.13775
22.5725
42.5015
49.5245
46.85
56.32425
64.54075
61.05375
54.774
51.38025
49.242
46.96425
56.41275
54.74725
44.23725
50.06675
48.693
35.44625
32.037
32.5655
37.499
25.0545
17.1465
16.893
14.46325
17.515
24.235
23.73675
20.57
15.3325
3.182
6.38475
10.848
10.70625
14.36925
25.01925
24.16475
12.49675
19.61125
28.16275
29.257
29.6965
38.30075
43.59775
52.59425
56.9405
47.19875
43.93275
35.41
44.3955
40.62375
36.72675
42.8355
43.0155
45.65
47.2345
56.18575
59.03775
68.54225
66.83
81.47225
68.286
65.62575
68.841
71.8225
76.691
77.03425
72.54425
64.43625
61.23725
54.8805
53.885
40.64375
31.262
34.64425
28.36025
17.028
20.324
25.33875
29.247
29.1975
24.33775
24.4355
34.90325
33.518
36.11425
