ca
10.8583317319006
12.0512208717623
12.9803591822415
13.099860228262
13.5432161800659
14.4582123549213
15.2848201821284
16.2365859096055
16.3603295963132
16.5731687374503
16.1984021434214
15.7741380747095
14.9920779747172
14.2991133291544
13.6443324497756
13.0574338213908
12.7639845071984
12.6169062967116
12.5327605897504
12.3496199334231
12.1205173363186
12.1099107346008
12.1622366364086
12.1389021126295
12.2442610230263
12.3651762826092
12.8049967005072
13.1656211589123
13.152893236851
13.1543074504133
13.4428070171375
13.7058507397389
13.9724299962462
14.1152655660459
13.8182807179475
13.2547166133418
11.9501046020527
10.6115514652665
9.24188563010818
8.536193062484
8.95833581085237
10.1929442508041
11.4636151365963
12.2923442841469
12.5589235406543
12.5405387643434
12.5695301423721
12.4380082810714
12.0844548904781
11.3766410025104
10.9212642354262
10.6716555416674
10.7246885502564
10.97712567114
10.9785398847023
11.0549074170705
10.7847926266572
10.5380123600231
10.2198143084892
9.97161982829269
9.85918985008403
9.82100608389996
9.84646192802268
9.84151218055437
9.51695016798974
9.56361921554806
9.22703638770326
8.72074793237369
9.20794450461122
10.1604173388695
10.9120718472708
11.458665389128
10.7246885502564
10.010510701258
8.90600990904457
8.75327484430827
8.43507679277433
7.86373451357559
7.75554717605405
7.97828581212782
8.34598133834482
8.56518444051265
8.39901434693381
8.11829295480275
7.84959237795186
7.68625071149777
7.98252845281494
8.34527423156363
8.85580532758032
9.50775777983432
10.0861711268449
10.3774991206938
10.7494372875979
11.2903739752056
11.932426932523
12.330528050331
12.7554992258241
12.8919708345931
12.857322602315
12.5568022203107
12.2675955468054
12.1148604820691
12.0441498039505
11.754236023664
11.3999755262895
11.5159410384041
11.5661456198684
11.6326136572999
11.250068888678
9.79413602621487
8.65640121528572
7.89201878482306
7.88494771701119
7.99030662740799
8.16071936167395
8.09849396492953
7.76544667099066
7.4953318805774
7.11278711195548
6.72387838230288
6.60154890915761
6.67508801440101
7.09015969495751
7.14955666457718
7.28885670047093
7.12834346114159
7.14602113067125
7.71241366240167
8.16920464304818
8.34668844512601
8.49235244205044
8.87913985135948
9.41866232540481
9.50563645949076
9.57281160370348
9.79060049230894
10.0345523318183
10.3612356647265
10.7925708012503
11.0294515729478
11.1531952596554
11.3533064787312
11.4346237585677
11.6015009589277
10.996217554232
10.1498107371517
8.98874140244339
9.1252130112124
9.61594511735586
9.96949850794913
10.1745594744932
10.3343656070414
10.5514473888657
10.7402448994425
10.5818529804567
10.5203346904935
10.9141931676144
11.5590745520565
12.4839702218485
13.194612536941
14.0940523626103
15.2678496193799
16.4663956134911
17.7879781875288
18.8352033304661
20.3533615896736
22.644387560718
21.5915055635312
20.3088138624588
19.2764379619265
19.047335364822
18.2468904885189
18.1783011307438
17.1204693860887
15.7020131830285
15.0033916832162
15.3760369569015
17.8014132163713
19.847073134344
20.3675037252973
20.2883077658044
19.964452860021
19.7968685528798
20.1659782926591
18.5643814332716
17.9230355827354
18.0361726677253
18.5905443841755
19.5295821895913
20.479933703506
21.5900913499689
21.8319218691347
22.109814834141
23.9984970466902
26.4380154417838
27.8741493143737
28.7856099553232
29.5634274146284
28.7148992772045
27.2533095604919
28.6767155110204
24.1547676453325
18.0425366287559
16.4041702167467
16.6686281529105
14.8393429099809
12.7088301782658
13.2335034099062
13.8394939213831
13.1536003436322
13.8069670094485
16.1842600077977
16.9726840688207
17.1805734624895
17.326237459414
16.8277271786775
16.0845579516504
14.6639804282466
14.1598132932606
12.7597418665113
11.4636151365963
10.9530840405796
11.6163502013326
12.9959155314276
14.5614499449746
15.4997806436091
16.7506525395281
17.936470611578
18.6230712961101
18.5622601129281
18.3211367005434
17.9520269607641
17.7448446738764
17.6168583464816
17.5023070479294
17.5977664633896
17.6847405974756
