Final_Approximation,H_L1,H_L2,H_L3
1880.625,-110.0,412.5,124.75
1653.75,-447.0,404.0,128.0
2083.625,520.0,-1540.5,922.75
1513.7241379310344,314.0,693.5,-758.0517241379312
,-156.0,124.5,
,-461.0,688.0,
,1240.0,1279.5,
,-1003.0,-2269.3965517241377,
,-248.0,,
,805.0,,
,-996.0,,
,414.0,,
,1186.0,,
,245.0,,
,-735.2068965517242,,
