Speed
6.61
6.607
6.677
6.853
7.056
7.169
7.088
6.865
6.64
6.482
6.48
6.669
6.554
6.56
6.182
6.241
5.793
6.014
6.039
5.937
5.69
5.619
5.591
5.445
5.498
5.752
5.971
6.029
6.048
6.108
6.167
6.21
6.368
6.664
6.863
7.057
7.198
7.363
7.437
7.364
7.343
7.373
7.511
7.548
7.553
7.705
7.847
7.949
7.967
8.096
8.247
8.273
8.378
8.401
8.408
8.47
8.675
8.898
9.002
9
9.03
9.089
8.974
8.735
8.536
8.534
8.605
8.589
8.578
8.644
8.716
8.727
8.645
8.554
8.57
8.606
8.621
8.617
8.657
8.738
8.7
8.585
8.524
8.516
8.348
7.812
7.696
7.509
7.421
7.036
7.086
7.169
7.208
7.08
7.034
7.08
7.16
7.212
7.196
7.195
7.115
7.004
6.838
6.66
6.437
6.178
5.993
5.938
5.931
6.053
6.255
6.371
6.456
6.372
6.282
6.264
6.336
6.467
6.475
6.462
6.466
6.359
6.169
6.013
5.848
5.563
5.064
5.141
6.165
6.641
6.612
6.672
6.908
7.189
7.425
7.649
7.802
7.939
8.079
8.136
8.203
8.185
8.126
8.075
8.056
8.09
8.122
8.146
8.167
8.222
8.29
8.365
8.37
8.338
8.4
8.679
9.237
9.024
9.186
8.92
9.242
9.23
9.235
9.526
10.087
10.231
10.233
10.25
10.253
10.416
10.243
9.865
9.577
9.547
9.932
10.256
10.232
10.3
10.598
10.709
10.684
10.397
10.029
9.967
10.09
10.384
10.329
10.084
9.692
9.206
8.922
8.919
9.18
9.494
9.78
10.183
10.864
11.463
11.958
12.462
12.935
13.212
13.441
13.693
13.802
13.806
13.836
13.875
13.899
13.952
14.049
14.065
14.03
14.063
14.134
14.335
14.499
14.64
14.829
15.121
15.291
15.454
15.545
15.692
15.749
15.674
15.672
15.86
15.399
14.628
14.349
13.808
13.433
12.68
12.756
13.575
14.673
15.161
15.758
13.094
7.829
7.352
8.711
9.828
10.175
10.42
11.246
13.259
14.519
15.457
15.87
15.786
15.733
15.705
15.891
15.82
15.552
15.736
15.672
15.734
15.876
16.153
16.2
16.185
16.285
16.512
16.76
17.146
17.553
17.846
18.116
18.457
18.207
18.153
17.757
17.815
17.465
17.23
17.201
17.235
17.17
16.929
17.148
17.042
17.304
17.388
17.485
17.789
18.175
18.585
18.971
19.367
19.754
20.059
20.31
20.645
20.762
20.884
20.8
20.931
20.205
19.824
18.97
18.357
17.862
16.896
16.528
16.369
16.296
16.25
15.291
13.375
13.732
12.215
9.617
9.397
8.496
8.108
8.12
8.923
8.547
8.681
6.279
11.783
11.215
13.045
16.071
18.252
16.916
14.781
15.51
16.064
18.918
20.203
20.745
22.284
22.702
22.524
22.204
21.396
20.937
20.352
19.606
18.404
17.402
17.467
17.343
17.422
17.497
16.296
15.815
14.848
14.277
14.078
13.943
13.863
13.578
13.422
13.715
13.713
13.394
13.178
12.949
12.859
13.347
14.402
13.862
13.797
15.141
15.717
15.366
14.68
14.106
13.436
13.146
12.42
11.587
11.263
11.562
12.072
12.285
12.314
12.386
12.435
12.283
11.83
11.298
10.18
8.881
7.942
7.292
7.128
7.411
8.378
9.913
11.077
11.356
11.335
11.263
11.493
11.899
12.198
12.256
12.064
11.539
10.925
10.71
10.762
10.958
11.189
11.553
11.726
11.947
12.028
11.949
11.837
11.638
11.349
11.132
11.002
11.008
10.992
10.927
10.757
10.755
10.833
10.995
11.244
11.508
11.786
11.877
11.977
11.979
11.888
11.878
11.911
11.899
11.955
11.94
11.952
11.918
11.796
11.594
11.204
11.113
11.21
10.956
10.791
10.894
10.592
10.76
11.416
10.766
10.17
9.897
9.906
10.15
10.595
11.132
11.262
11.128
11.058
11.192
11.278
11.418
11.729
11.234
11.007
10.969
11.022
11.035
10.789
10.356
9.859
9.603
9.896
10.259
10.549
10.881
11.41
11.9
12.27
12.278
12.287
12.65
12.909
13.119
13.277
13.12
12.934
12.775
12.677
12.699
12.818
12.94
12.956
13.06
13.173
13.319
13.517
13.522
13.402
13.285
13.34
13.403
13.33
13.225
13.131
12.948
12.817
12.69
12.613
12.762
12.917
13.023
13.171
13.288
13.328
13.581
13.43
13.662
13.796
13.739
13.62
13.515
13.714
13.832
13.711
13.637
13.821
13.787
13.707
13.698
13.428
13.383
13.083
12.84
12.905
13.065
13.317
13.486
13.339
12.959
12.736
12.728
12.682
12.274
11.927
11.598
11.141
10.875
10.74
10.538
10.307
10.138
9.944
9.644
9.313
9.056
8.915
8.785
8.725
8.644
8.529
8.463
8.366
8.129
7.815
7.599
7.438
7.263
7.089
6.981
6.862
6.687
6.467
6.218
5.907
5.594
5.385
5.049
4.704
4.42
4.137
3.827
3.521
3.292
3.163
3.264
3.076
2.696
2.444
3.065
2.554
2.609
2.579
2.826
3.052
3.006
2.575
1.771
1.425
1.333
1.13
0.955
0.731
0.646
0.664
0.555
0.426
0.405
0.399
0.411
0.493
0.753
0.993
1.17
1.369
1.474
1.511
1.435
1.414
1.436
1.447
1.494
1.484
1.448
1.491
1.498
1.52
1.558
1.558
1.489
1.372
1.281
1.263
1.187
1.066
1.05
1.023
0.979
0.84
0.771
0.728
0.709
0.765
0.81
0.827
0.78
0.698
0.658
0.685
0.741
0.835
0.884
0.873
0.688
0.43
0.237
0.053
0.219
0.91
1.168
1.344
1.836
2.343
2.447
2.539
2.362
2.229
2.213
1.906
1.624
1.302
1.137
1.081
1.217
1.384
1.552
1.954
2.497
3.054
3.377
3.468
3.532
3.599
3.477
3.294
3.411
3.669
4.109
4.626
4.914
4.657
4.221
3.907
3.721
3.506
3.218
3.036
2.917
2.867
2.998
3.246
3.593
3.978
4.472
5.086
5.696
6.222
6.536
6.813
7.277
7.887
7.989
7.565
7.149
7.01
6.791
6.875
6.99
7.304
7.501
7.652
7.674
7.559
7.602
7.931
8.506
9.509
10.33
10.889
10.765
10.41
10.464
9.577
9.546
9.498
9.299
8.645
6.802
5.047
4.128
3.536
3.989
6.194
7.207
7.024
7.586
8.058
7.967
7.835
8.163
8.494
8.032
7.504
7.212
6.588
5.512
5.056
4.714
4.823
5.514
6.161
6.454
6.724
6.437
6.767
7.583
8.281
8.331
8.127
7.774
7.446
7.099
6.71
6.579
6.394
6.372
6.312
5.981
5.967
6.467
7.013
7.567
8.162
8.657
9.166
9.763
10.361
10.774
10.775
10.49
10.033
9.445
8.935
8.623
8.424
8.634
8.814
8.879
8.997
9.056
9.105
8.918
8.377
8.085
7.599
7.311
6.899
7.313
7.474
7.535
7.912
8.134
8.232
8.226
8.239
8.21
8.179
8.003
7.726
7.531
7.355
7.401
7.32
7.206
7.207
7.073
6.744
6.318
6.041
5.713
5.313
4.896
4.556
4.211
3.866
3.641
3.419
3.225
3.112
3.107
2.95
2.462
1.887
1.56
1.387
1.397
1.53
1.575
1.506
1.552
1.792
2.024
2.317
2.685
3.069
3.503
3.998
4.593
5.145
5.594
5.913
6.235
6.651
7.103
7.441
7.5
7.619
7.651
7.497
7.179
6.94
6.944
7.017
7.362
8.188
8.523
9.169
9.921
10.036
10.667
10.99
10.506
10.164
10.031
10.143
10.228
10.245
10.816
11.285
11.712
11.787
11.612
11.555
11.735
11.715
11.942
12.213
12.414
12.566
12.606
12.48
12.427
12.606
12.856
13.151
13.082
12.851
12.715
12.586
12.569
12.65
12.712
12.683
12.578
12.429
12.416
12.452
12.335
12.357
12.402
12.388
12.468
12.536
12.486
12.574
12.523
12.293
12.015
11.725
11.451
11.334
11.226
10.937
10.676
10.526
10.467
10.328
10.205
10.144
9.921
9.697
9.626
9.55
9.485
9.456
8.894
7.779
6.905
5.791
4.978
4.257
4.355
4.467
4.884
5.639
6.228
6.515
6.37
6.126
6.211
6.464
6.445
6.256
6.048
5.915
5.748
5.432
5.221
5.125
5.051
5.042
5.114
5.396
5.728
5.966
6.072
6.071
5.984
5.834
5.618
5.376
5.268
5.249
5.165
4.991
4.823
4.644
4.559
4.559
4.691
4.886
4.89
4.749
4.589
4.389
4.007
3.64
3.351
3.257
3.253
3.252
3.295
3.413
3.529
3.581
3.549
3.506
3.524
3.518
3.465
3.379
3.295
3.281
3.355
3.51
3.553
3.486
3.16
2.793
1.876
1.1
0.792
0.362
0.357
0.217
0.266
0.619
0.703
0.823
0.926
1.071
0.999
0.794
0.646
0.57
0.68
0.866
1.006
0.969
0.846
0.722
0.617
0.649
0.746
0.735
0.785
0.91
1.063
1.213
1.327
1.577
2.019
2.465
2.829
3.131
3.475
3.818
4.028
4.085
4.071
4.016
3.882
3.699
3.644
3.731
3.827
3.86
3.872
3.989
4.38
4.693
4.828
4.974
5.186
5.415
5.495
7.034
9.063
9.79
10.344
10.837
10.789
10.552
10.475
10.519
10.463
10.121
9.795
9.581
9.325
9.006
8.891
8.59
8.233
8.17
8.092
7.738
7.478
7.22
7.163
7.05
6.84
6.637
6.264
5.89
5.617
5.428
5.428
5.436
5.309
5.285
5.409
5.585
5.773
5.768
5.616
5.504
5.576
5.801
5.964
5.721
5.404
5.092
4.852
4.752
4.728
4.778
5.08
5.325
5.417
5.37
5.269
5.253
5.1
4.926
4.913
5.101
5.301
5.426
5.553
5.596
5.646
5.7
5.824
6.046
6.29
6.256
5.962
6.855
7.768
7.209
6.914
7.617
8.147
8.144
8.292
8.316
7.983
7.643
7.763
7.721
7.852
8.894
8.323
8.695
8.862
9.11
8.904
8.268
7.417
6.873
6.767
6.28
5.92
5.709
5.394
5.202
4.969
4.798
4.805
4.849
4.925
4.864
4.955
5.226
5.408
5.401
5.425
5.721
5.949
6.002
5.957
5.92
5.785
5.591
5.553
5.532
5.573
5.634
5.75
5.811
5.857
5.933
5.965
6.001
6.06
6.165
6.207
6.233
6.285
6.414
6.513
6.467
6.407
6.426
6.445
6.381
6.289
6.157
6.084
5.982
5.891
5.884
5.863
5.729
5.68
5.83
6.097
6.271
6.257
6.313
6.586
6.762
6.642
6.013
6
5.939
5.674
5.422
5.771
6.043
6.247
6.538
6.733
6.809
6.775
6.614
6.725
7.004
7.096
7.113
7.172
7.199
7.376
7.527
7.466
7.276
7.031
6.881
6.855
6.835
6.665
6.34
6.039
5.807
5.602
5.481
5.465
5.417
5.303
5.188
5.032
4.753
4.477
4.401
4.257
4.04
3.841
3.599
3.069
1.933
1.822
3.717
4.223
3.826
3.432
3.137
2.9
2.694
2.492
2.372
2.207
1.99
1.777
1.609
1.466
1.343
1.221
1.12
1.013
0.864
0.704
0.8
1.057
1.3
1.68
2.237
2.605
2.89
3.216
3.706
3.671
3.667
3.463
3.23
3.068
3.072
3.262
3.567
3.972
4.495
5.108
5.715
6.41
7.411
8.316
8.518
8.424
8.624
8.817
8.887
8.85
8.885
8.933
8.988
8.943
8.75
8.527
8.307
8.26
8.387
8.555
8.68
8.757
8.78
8.763
8.661
8.556
8.419
8.293
8.201
8.175
8.239
8.265
8.298
8.317
8.331
8.237
8.123
8.029
7.96
7.877
7.803
7.739
7.673
7.584
7.456
7.386
7.312
7.229
7.135
7.021
6.915
6.813
6.664
6.655
6.71
6.557
7.049
7
6.82
7.377
7.347
7.01
6.586
6.734
6.681
6.639
6.712
6.673
6.622
6.523
6.311
6.025
5.431
4.98
5.804
6.304
6.736
7.19
7.747
8.161
7.963
7.272
6.598
6.285
6.269
5.664
5.277
6.294
7.45
7.455
7.21
7.042
7.043
7.136
7.212
7.207
7.237
7.333
7.509
7.584
7.545
7.458
7.36
7.225
7.064
6.878
6.705
6.577
6.323
6.061
5.873
5.648
5.423
5.164
4.945
4.713
4.427
4.036
3.756
3.584
3.644
3.949
4.491
5.295
5.735
6.344
6.408
6.469
6.36
6.072
6.297
6.438
6.275
6.205
5.95
5.645
5.731
6.233
6.674
6.837
6.953
7.355
7.678
7.649
7.596
7.205
6.65
6.364
6.281
6.304
6.384
6.561
6.55
6.336
6.208
6.273
6.348
6.391
6.262
6.145
6.18
6.181
6.156
6.234
6.378
6.546
6.619
6.701
6.727
6.61
6.53
6.401
6.219
5.984
5.944
5.915
5.816
5.643
5.479
5.374
5.34
5.392
5.482
5.562
5.627
5.803
6.093
6.446
6.7
6.926
7.281
7.775
8.162
8.686
9.156
9.496
9.743
9.778
9.891
9.893
9.984
10.092
10.101
10.119
10.202
10.065
9.774
9.384
9.301
9.449
9.615
9.655
9.609
9.596
9.683
9.837
10.093
10.595
11.019
11.186
11.079
11.092
11.243
11.362
11.487
11.669
12.012
12.416
12.71
13.09
12.642
12.512
12.976
13.725
12.616
11.719
11.159
11.115
11.536
12.394
13.482
14.42
15.467
15.919
15.932
15.815
15.97
16.184
16.365
16.595
16.723
16.62
16.529
16.374
15.42
15.474
16.28
16.479
16.007
15.237
15.025
15.598
16.265
16.775
17.161
17.468
17.551
17.706
18.246
17.94
16.682
16.481
16.597
16.611
16.358
16.673
16.625
16.946
16.793
17.415
17.615
17.685
17.127
16.941
17.134
17.391
17.119
17.075
17.559
17.57
18.024
17.998
17.861
18.424
18.395
17.792
17.549
17.691
17.583
18.021
17.242
16.993
17.443
17.587
17.347
17.854
17.94
17.613
17.334
16.9
17.067
16.775
16.335
15.907
16.011
16.536
16.951
16.699
16.256
16.404
16.514
17.12
17.497
17.45
17.538
18.009
18.144
17.673
17.176
17.446
17.946
18.356
18.326
17.981
17.664
17.686
17.674
17.587
17.346
17.069
16.868
16.814
16.793
16.637
16.404
16.076
15.666
15.616
15.121
15.281
15.315
15.315
15.215
15.094
14.958
14.839
14.594
14.306
14.158
14.058
14.145
14.235
14.308
14.222
14.214
14.166
14.013
13.945
13.969
13.911
13.958
14.101
14.249
14.21
14.065
13.951
13.835
13.916
14.001
13.998
14.005
14.068
14.029
13.878
13.677
13.538
13.362
13.197
12.921
12.781
12.755
12.656
12.496
12.346
12.266
12.216
12.137
12.037
11.94
11.848
11.726
11.627
11.535
11.491
11.455
11.411
11.376
11.353
11.327
11.328
11.347
11.37
11.411
11.401
11.344
10.995
10.701
10.781
10.132
10.415
10.3
10.113
9.948
9.848
9.678
9.455
9.252
9.12
9.115
9.501
10.009
10.414
10.562
10.742
11.134
11.086
11.092
11.137
11.869
11.568
11.512
11.502
11.942
11.578
10.907
9.653
8.875
9.244
9.454
9.204
9.097
8.914
8.585
8.467
8.751
9.239
9.735
10.047
10.027
9.983
9.822
9.612
9.574
9.823
10.301
10.42
10.328
10.351
10.221
10.02
9.997
9.932
9.876
9.935
9.937
9.899
9.95
10.048
10.154
10.119
9.935
9.848
10.02
10.271
10.305
10.294
10.064
10.674
10.791
11.54
11.879
11.939
12.524
12.512
12.536
12.51
12.383
12.193
11.949
12.012
11.95
11.863
11.858
11.862
11.895
11.716
11.632
11.539
11.341
10.799
10.223
9.61
9.862
10.084
9.463
9.092
9.166
9.243
9.563
10.11
10.591
10.826
10.864
10.843
10.785
10.762
10.855
10.905
10.885
10.994
11.352
11.854
12.129
11.976
11.765
10.941
10.567
10.076
9.883
10.366
10.157
9.921
10.107
11.076
11.746
12.133
12.811
13.659
13.642
13.392
14.586
15.063
15.054
14.967
15.541
15.718
14.942
15.936
17.379
17.157
17.479
17.267
17.915
17.543
17.49
18.212
19.802
16.895
18.621
19.992
21.158
20.603
18.847
18.158
18.324
17.629
18.103
17.76
18.126
18.814
19.649
18.725
18.63
19.248
18.925
17.487
17.113
18.492
19.443
18.858
18.899
18.74
18.435
19.497
19.07
18.584
18.85
18.962
18.01
18.084
18.428
18.085
17.352
17.092
16.932
16.738
16.439
16.658
16.707
16.751
16.759
16.328
15.796
15.735
15.47
15.706
15.853
15.261
15.491
16.19
16.568
16.445
16.04
16.142
16.382
16.099
16.08
16.465
16.793
17.309
17.696
17.163
16.674
16.175
15.835
15.306
14.723
15.001
15.378
16.573
17.293
17.487
17.518
17.606
17.866
17.712
17.532
17.662
17.357
16.925
16.63
16.149
16.073
16.379
16.595
16.786
16.764
16.796
16.956
17.199
17.558
17.619
17.822
17.725
17.292
17.178
17.265
17.277
17.38
17.421
17.226
17.303
17.459
17.465
17.078
16.807
16.769
16.345
15.957
15.438
14.982
14.78
14.731
14.641
14.3
13.938
13.737
13.66
13.635
13.551
13.273
13.051
12.917
12.756
12.501
12.334
12.266
12.299
12.349
12.357
12.327
12.416
12.592
12.858
13.723
13.781
14.12
14.102
14.68
15.312
15.426
15.626
15.927
16.126
15.958
15.898
15.657
15.45
15.398
15.325
15.152
14.761
14.119
13.381
12.825
12.444
12.134
11.745
11.548
11.568
11.458
11.188
10.944
10.781
10.605
10.29
9.962
9.959
10.044
10.128
10.087
9.912
9.678
9.518
9.374
9.115
8.705
8.424
8.445
8.25
7.991
7.728
7.589
7.485
7.292
6.965
6.651
6.51
6.403
6.379
6.335
6.34
6.359
6.288
6.143
5.921
5.725
5.69
6.025
6.343
6.546
6.527
6.322
6.282
6.555
6.833
7.557
7.717
7.886
8.089
8.629
8.996
9.082
9.124
9.052
9.149
9.232
9.373
9.439
9.831
10.178
10.48
10.567
10.588
10.3
9.725
9.373
8.698
8.663
8.865
9.275
9.349
9.349
9.629
9.79
9.365
9.327
9.605
9.67
9.672
9.603
9.657
9.465
9.057
8.642
8.167
7.714
7.245
6.82
6.488
6.39
6.475
6.768
7.161
7.35
7.248
7.06
6.636
5.901
4.957
3.814
2.808
2.208
1.879
1.66
1.459
1.202
0.878
0.561
0.395
0.376
0.43
0.551
0.696
0.84
0.939
1.01
1.515
2.385
3.246
4.03
4.616
5.258
6.197
7.233
8.232
9.213
9.706
9.999
9.935
9.654
9.564
9.52
9.5
9.504
9.364
9.198
9.095
8.991
8.876
8.721
8.509
8.289
8.209
8.23
8.183
8.024
7.865
7.774
7.739
7.608
7.51
7.492
7.522
7.583
7.493
7.485
7.583
7.566
7.565
7.459
7.171
6.892
6.758
6.663
6.579
6.482
6.333
6.151
5.969
5.79
5.613
5.473
5.329
5.068
4.812
4.787
4.995
5.323
5.774
6.369
6.551
6.621
6.766
6.521
5.955
5.68
5.78
5.981
5.693
5.08
5.182
4.963
4.542
4.382
4.389
4.465
4.371
4.182
4.176
4.416
4.659
4.666
4.598
4.797
5.139
5.516
5.965
6.634
7.393
7.808
7.928
8.042
8.2
8.493
9.232
9.946
10.094
9.91
10.185
10.443
10.719
10.924
11.157
11.523
11.851
12.123
12.485
12.721
12.903
13.172
13.375
13.401
13.292
13.123
12.855
12.834
12.452
11.968
11.637
11.476
11.512
11.469
11.381
11.248
11.101
10.894
10.792
10.668
10.505
10.404
10.452
10.636
11.186
12.003
12.645
12.971
13.206
13.285
13.327
13.325
13.311
13.446
12.76
12.617
12.518
12.547
12.979
13.454
13.956
14.438
14.752
15.089
15.378
15.7
16.012
16.34
16.498
16.615
16.52
16.447
16.393
16.353
16.239
16.045
15.982
15.972
15.896
15.754
15.735
15.813
15.898
16.003
16.076
16.098
15.986
15.875
15.675
15.643
15.549
15.394
15.314
15.211
15.081
14.868
14.614
14.412
14.256
14.163
14.081
13.998
13.889
13.863
13.801
13.725
13.698
13.672
13.69
13.674
13.631
13.533
13.498
13.482
13.422
13.439
13.425
13.462
13.497
13.486
13.485
13.55
13.536
13.451
13.316
12.901
12.554
12.274
12.063
11.601
11.499
11.421
11.214
11.244
11.293
11.507
10.616
12.395
12.088
13.408
12.059
11.444
13.012
13.746
13.805
13.449
12.959
12.729
12.584
12.068
11.869
11.437
10.893
10.526
10.981
11.1
11.442
11.513
11.843
11.976
12.105
12.199
12.381
12.94
13.341
13.631
13.675
13.744
13.651
13.838
14.048
14.261
14.43
14.609
14.668
14.622
14.424
14.305
14.241
14.163
13.909
13.766
13.541
13.504
13.602
13.729
13.709
13.685
13.623
13.516
13.501
13.588
13.717
13.81
13.87
13.919
13.181
13.335
12.837
11.542
11.336
11
10.891
10.539
10.207
9.633
9.341
9.551
10.029
10.655
11.303
11.569
11.617
11.494
11.365
11.427
11.836
12.423
12.879
13.181
13.338
13.341
13.307
13.249
13.04
12.824
12.611
12.335
12.053
11.584
11.025
10.697
10.336
10.318
11.862
14.946
15.058
14.007
12.977
10.967
11.382
12.379
12.753
12.428
12.144
11.28
10.847
10.321
9.808
9.44
9.023
8.436
7.923
7.678
7.523
7.4
7.305
7.339
7.506
7.812
8.121
8.389
8.6
8.787
8.992
9.084
9.128
9.19
8.669
8.136
7.616
7.476
6.771
6.25
6.394
6.545
6.59
6.829
6.902
6.948
6.815
6.868
7.293
7.762
8.258
8.783
9.167
9.455
9.561
9.638
9.685
9.708
9.799
9.836
9.806
9.717
9.559
9.461
9.402
9.302
9.231
9.25
9.249
9.259
9.297
9.246
8.982
8.6
8.189
7.759
7.402
7.163
7.046
6.836
6.66
6.433
6.177
5.865
5.542
5.336
5.115
4.991
4.902
4.802
4.739
4.671
4.534
4.318
4.154
4.068
4.025
4.012
3.978
3.962
3.994
4.074
4.232
4.462
4.629
4.734
4.596
4.636
4.638
4.349
5.167
4.626
4.656
4.501
4.423
4.486
4.317
3.967
3.715
3.462
3.168
2.865
2.857
2.912
2.83
2.758
2.913
3.248
3.527
3.681
3.883
4.139
4.211
4.178
4.17
4.189
4.192
4.165
4.114
4.161
4.296
4.392
4.394
4.367
4.372
4.297
4.172
4.054
4.066
4.168
4.27
4.487
4.832
5.618
6.342
6.442
6.289
6.136
6.125
6.203
6.271
6.178
6.014
5.883
5.851
5.824
5.761
5.77
5.854
5.997
6.079
6.096
6.113
6.186
6.259
6.343
6.45
6.482
6.149
6.005
5.732
5.685
5.433
5.367
5.314
5.254
5.129
5.051
5.025
4.955
4.943
4.926
4.877
4.929
5.039
5.104
5.132
5.166
5.287
5.489
5.604
5.624
5.652
5.611
5.44
5.176
4.925
4.724
4.408
3.998
3.573
3.3
3.046
2.761
2.512
2.296
2.066
1.842
1.472
1.082
0.96
0.922
0.929
0.909
0.88
0.735
0.561
0.492
0.52
0.541
0.612
0.698
0.716
0.699
0.785
0.982
1.146
1.276
1.391
1.566
1.78
1.836
1.811
1.787
1.784
1.843
1.86
1.85
1.864
1.978
1.637
2.174
2.019
2.058
2.294
2.186
2.37
2.565
2.957
3.44
3.601
3.409
3.176
3.228
3.165
3.113
3.033
2.962
2.879
2.73
2.51
2.357
2.35
2.281
2.119
2.077
2.231
2.845
3.404
3.219
2.906
2.922
3.3
3.495
3.523
3.394
3.329
3.238
3.216
3.109
3.076
3.233
3.45
3.726
3.966
4.254
4.483
4.685
4.919
5.189
5.526
5.83
6.05
6.189
6.362
6.541
6.58
6.586
6.634
6.713
6.772
6.771
6.724
6.691
6.771
6.876
7.005
7.132
7.207
7.291
7.452
7.483
6.925
6.209
5.818
5.072
4.388
3.64
3.631
3.759
3.868
3.931
3.822
3.645
3.416
3.126
2.727
2.406
2.387
2.377
2.544
2.777
3.063
3.194
3.227
3.477
3.608
3.586
3.609
3.852
4.104
4.309
4.42
4.546
4.802
5.147
5.431
5.635
5.883
6.192
6.534
6.787
6.909
6.938
6.904
6.795
6.723
6.712
6.799
6.862
6.987
7.114
7.216
7.27
7.311
7.321
7.345
7.445
7.606
7.695
7.662
7.542
7.472
7.501
7.55
7.512
7.467
7.389
7.433
7.217
7.024
6.79
6.6
6.568
6.391
6.799
6.641
6.601
6.884
6.73
7.683
8.182
8.6
8.691
8.171
7.471
7.059
7.095
7.593
8.195
8.721
9.201
9.519
9.617
9.822
9.846
9.529
9.704
10.015
9.947
9.791
9.502
9.306
9.256
9.499
9.928
10.328
10.305
10.188
10.227
10.096
10.219
10.177
10.748
10.506
10.032
11.272
11.579
